time;gFx;gFy;gFz;TgF
22.324000;0.0000;-0.0264;0.9919;0.992
22.334000;0.0000;-0.0274;0.9929;0.993
22.347000;0.0000;-0.0264;0.9929;0.993
22.354000;0.0000;-0.0264;0.9919;0.992
22.364000;0.0000;-0.0264;0.9919;0.992
22.374000;0.0000;-0.0264;0.9919;0.992
22.384000;0.0000;-0.0264;0.9909;0.991
22.406000;0.0000;-0.0274;0.9919;0.992
22.409000;0.0000;-0.0264;0.9929;0.993
22.414000;0.0000;-0.0274;0.9929;0.993
22.424000;0.0000;-0.0264;0.9919;0.992
22.434000;0.0000;-0.0264;0.9919;0.992
22.446000;0.0000;-0.0274;0.9919;0.992
22.454000;0.0000;-0.0264;0.9929;0.993
22.464000;0.0000;-0.0283;0.9919;0.992
22.474000;0.0000;-0.0264;0.9919;0.992
22.484000;0.0000;-0.0274;0.9919;0.992
22.506000;0.0000;-0.0274;0.9909;0.991
22.510000;0.0000;-0.0274;0.9909;0.991
22.522000;0.0000;-0.0264;0.9909;0.991
22.526000;0.0000;-0.0264;0.9909;0.991
22.535000;0.0000;-0.0274;0.9919;0.992
22.547000;0.0010;-0.0274;0.9919;0.992
22.554000;0.0000;-0.0254;0.9919;0.992
22.564000;0.0000;-0.0264;0.9919;0.992
22.574000;0.0000;-0.0264;0.9919;0.992
22.584000;0.0000;-0.0264;0.9919;0.992
22.607000;0.0000;-0.0274;0.9919;0.992
22.611000;0.0000;-0.0274;0.9919;0.992
22.614000;0.0000;-0.0264;0.9919;0.992
22.624000;0.0000;-0.0264;0.9919;0.992
22.634000;0.0000;-0.0274;0.9919;0.992
22.646000;0.0000;-0.0274;0.9929;0.993
22.654000;0.0000;-0.0274;0.9919;0.992
22.664000;0.0000;-0.0264;0.9919;0.992
22.674000;0.0000;-0.0283;0.9919;0.992
22.684000;0.0000;-0.0274;0.9929;0.993
22.706000;0.0000;-0.0283;0.9919;0.992
22.708000;0.0000;-0.0274;0.9919;0.992
22.722000;0.0000;-0.0283;0.9919;0.992
22.726000;0.0000;-0.0274;0.9919;0.992
22.734000;0.0000;-0.0264;0.9929;0.993
22.747000;0.0000;-0.0264;0.9909;0.991
22.754000;0.0000;-0.0264;0.9919;0.992
22.764000;0.0000;-0.0274;0.9929;0.993
22.774000;0.0000;-0.0264;0.9919;0.992
22.784000;0.0000;-0.0264;0.9919;0.992
22.806000;0.0000;-0.0254;0.9919;0.992
22.809000;0.0000;-0.0274;0.9919;0.992
22.814000;0.0000;-0.0274;0.9919;0.992
22.824000;0.0000;-0.0283;0.9919;0.992
22.834000;0.0000;-0.0274;0.9929;0.993
22.845000;0.0000;-0.0274;0.9919;0.992
22.854000;0.0000;-0.0274;0.9909;0.991
22.864000;0.0000;-0.0264;0.9919;0.992
22.874000;0.0000;-0.0264;0.9929;0.993
22.884000;0.0000;-0.0264;0.9929;0.993
22.906000;0.0000;-0.0274;0.9929;0.993
22.909000;0.0000;-0.0264;0.9919;0.992
22.924000;0.0000;-0.0274;0.9919;0.992
22.927000;0.0000;-0.0264;0.9919;0.992
22.934000;0.0000;-0.0274;0.9929;0.993
22.947000;0.0000;-0.0274;0.9919;0.992
22.954000;0.0000;-0.0264;0.9919;0.992
22.964000;0.0000;-0.0274;0.9919;0.992
22.974000;0.0000;-0.0274;0.9919;0.992
22.984000;0.0000;-0.0274;0.9919;0.992
23.009000;0.0000;-0.0274;0.9929;0.993
23.012000;0.0000;-0.0254;0.9919;0.992
23.014000;0.0000;-0.0254;0.9919;0.992
23.024000;0.0000;-0.0264;0.9929;0.993
23.034000;0.0000;-0.0283;0.9909;0.991
23.045000;0.0000;-0.0274;0.9929;0.993
23.054000;0.0000;-0.0274;0.9919;0.992
23.064000;0.0000;-0.0283;0.9929;0.993
23.074000;0.0000;-0.0264;0.9919;0.992
23.084000;0.0000;-0.0264;0.9919;0.992
23.105000;0.0000;-0.0283;0.9919;0.992
23.108000;0.0000;-0.0274;0.9919;0.992
23.122000;0.0000;-0.0264;0.9919;0.992
23.125000;0.0000;-0.0264;0.9919;0.992
23.134000;0.0000;-0.0274;0.9919;0.992
23.147000;0.0000;-0.0274;0.9919;0.992
23.154000;0.0000;-0.0274;0.9929;0.993
23.164000;0.0000;-0.0274;0.9929;0.993
23.174000;0.0000;-0.0264;0.9929;0.993
23.184000;0.0000;-0.0264;0.9929;0.993
23.197000;0.0000;-0.0274;0.9919;0.992
23.204000;0.0000;-0.0274;0.9929;0.993
23.224000;0.0000;-0.0264;0.9929;0.993
23.227000;0.0010;-0.0264;0.9929;0.993
23.242000;0.0000;-0.0264;0.9929;0.993
23.245000;0.0000;-0.0264;0.9929;0.993
23.254000;0.0000;-0.0264;0.9919;0.992
23.264000;0.0000;-0.0274;0.9929;0.993
23.274000;0.0000;-0.0274;0.9909;0.991
23.284000;0.0000;-0.0274;0.9919;0.992
23.295000;0.0000;-0.0264;0.9919;0.992
23.304000;0.0000;-0.0274;0.9919;0.992
23.324000;0.0000;-0.0264;0.9919;0.992
23.327000;0.0000;-0.0274;0.9919;0.992
23.334000;0.0000;-0.0264;0.9929;0.993
23.346000;0.0000;-0.0264;0.9919;0.992
23.354000;0.0000;-0.0274;0.9919;0.992
23.364000;0.0000;-0.0274;0.9929;0.993
23.374000;0.0000;-0.0264;0.9929;0.993
23.384000;0.0000;-0.0254;0.9919;0.992
23.395000;0.0000;-0.0274;0.9919;0.992
23.404000;0.0000;-0.0264;0.9909;0.991
23.423000;0.0000;-0.0254;0.9909;0.991
23.426000;0.0000;-0.0283;0.9929;0.993
23.441000;0.0000;-0.0264;0.9919;0.992
23.447000;0.0000;-0.0264;0.9919;0.992
23.454000;0.0000;-0.0274;0.9929;0.993
23.464000;0.0000;-0.0274;0.9919;0.992
23.474000;0.0000;-0.0254;0.9919;0.992
23.484000;0.0000;-0.0264;0.9919;0.992
23.495000;0.0000;-0.0264;0.9919;0.992
23.504000;0.0000;-0.0274;0.9929;0.993
23.522000;0.0000;-0.0274;0.9919;0.992
23.526000;0.0000;-0.0264;0.9919;0.992
23.539000;0.0000;-0.0264;0.9919;0.992
23.547000;0.0000;-0.0274;0.9919;0.992
23.554000;0.0000;-0.0264;0.9929;0.993
23.564000;0.0000;-0.0264;0.9919;0.992
23.574000;0.0000;-0.0274;0.9919;0.992
23.584000;0.0000;-0.0274;0.9929;0.993
23.597000;0.0000;-0.0264;0.9919;0.992
23.604000;0.0000;-0.0264;0.9929;0.993
23.625000;0.0000;-0.0274;0.9929;0.993
23.628000;0.0000;-0.0264;0.9919;0.992
23.634000;0.0000;-0.0254;0.9909;0.991
23.648000;0.0000;-0.0264;0.9919;0.992
23.654000;0.0000;-0.0264;0.9919;0.992
23.664000;0.0000;-0.0264;0.9919;0.992
23.674000;0.0000;-0.0264;0.9919;0.992
23.684000;0.0000;-0.0264;0.9919;0.992
23.694000;0.0000;-0.0274;0.9919;0.992
23.704000;0.0000;-0.0264;0.9929;0.993
23.713000;0.0000;-0.0254;0.9919;0.992
23.724000;0.0000;-0.0264;0.9919;0.992
23.734000;0.0000;-0.0264;0.9909;0.991
23.745000;0.0000;-0.0274;0.9919;0.992
23.754000;0.0000;-0.0274;0.9919;0.992
23.764000;0.0000;-0.0264;0.9909;0.991
23.774000;0.0000;-0.0264;0.9909;0.991
23.784000;0.0000;-0.0264;0.9909;0.991
23.795000;0.0000;-0.0274;0.9919;0.992
23.804000;0.0000;-0.0274;0.9929;0.993
23.814000;0.0000;-0.0283;0.9919;0.992
23.824000;0.0000;-0.0274;0.9929;0.993
23.838000;0.0000;-0.0264;0.9919;0.992
23.853000;0.0000;-0.0264;0.9919;0.992
23.856000;0.0000;-0.0274;0.9919;0.992
23.865000;0.0000;-0.0274;0.9919;0.992
23.874000;0.0000;-0.0274;0.9938;0.994
23.884000;0.0000;-0.0264;0.9919;0.992
23.897000;0.0000;-0.0264;0.9909;0.991
23.904000;0.0000;-0.0264;0.9909;0.991
23.914000;0.0000;-0.0264;0.9919;0.992
23.924000;0.0000;-0.0264;0.9919;0.992
23.939000;0.0000;-0.0274;0.9919;0.992
23.955000;0.0000;-0.0283;0.9919;0.992
23.959000;0.0000;-0.0264;0.9919;0.992
23.964000;0.0000;-0.0274;0.9929;0.993
23.974000;0.0000;-0.0274;0.9929;0.993
23.984000;0.0000;-0.0264;0.9938;0.994
23.997000;0.0000;-0.0264;0.9919;0.992
24.004000;0.0000;-0.0254;0.9929;0.993
24.014000;0.0000;-0.0274;0.9919;0.992
24.024000;0.0000;-0.0274;0.9919;0.992
24.039000;0.0000;-0.0274;0.9919;0.992
24.054000;0.0000;-0.0264;0.9919;0.992
24.058000;0.0000;-0.0264;0.9919;0.992
24.065000;0.0000;-0.0264;0.9919;0.992
24.074000;0.0000;-0.0264;0.9929;0.993
24.084000;0.0000;-0.0274;0.9948;0.995
24.097000;0.0000;-0.0274;0.9929;0.993
24.104000;0.0000;-0.0254;0.9929;0.993
24.114000;0.0000;-0.0264;0.9919;0.992
24.124000;0.0000;-0.0264;0.9929;0.993
24.139000;0.0000;-0.0274;0.9929;0.993
24.156000;0.0000;-0.0274;0.9919;0.992
24.158000;0.0000;-0.0274;0.9919;0.992
24.164000;0.0000;-0.0283;0.9919;0.992
24.174000;0.0000;-0.0274;0.9929;0.993
24.184000;0.0000;-0.0274;0.9919;0.992
24.197000;0.0000;-0.0274;0.9919;0.992
24.204000;0.0000;-0.0274;0.9919;0.992
24.215000;0.0000;-0.0274;0.9919;0.992
24.224000;0.0000;-0.0274;0.9929;0.993
24.240000;0.0000;-0.0274;0.9929;0.993
24.244000;0.0000;-0.0274;0.9919;0.992
24.258000;0.0000;-0.0283;0.9909;0.991
24.264000;0.0000;-0.0283;0.9909;0.991
24.274000;0.0000;-0.0264;0.9929;0.993
24.284000;0.0000;-0.0264;0.9919;0.992
24.296000;0.0000;-0.0264;0.9919;0.992
24.304000;0.0000;-0.0264;0.9919;0.992
24.314000;0.0000;-0.0264;0.9919;0.992
24.324000;0.0000;-0.0264;0.9919;0.992
24.339000;0.0000;-0.0274;0.9929;0.993
24.355000;0.0000;-0.0274;0.9909;0.991
24.358000;0.0000;-0.0264;0.9919;0.992
24.365000;0.0000;-0.0274;0.9929;0.993
24.374000;0.0000;-0.0274;0.9909;0.991
24.384000;0.0000;-0.0264;0.9919;0.992
24.397000;0.0000;-0.0274;0.9909;0.991
24.404000;0.0000;-0.0274;0.9919;0.992
24.414000;0.0000;-0.0264;0.9919;0.992
24.424000;0.0000;-0.0264;0.9909;0.991
24.441000;0.0000;-0.0274;0.9919;0.992
24.445000;0.0000;-0.0264;0.9919;0.992
24.454000;0.0000;-0.0264;0.9929;0.993
24.464000;0.0000;-0.0264;0.9919;0.992
24.474000;0.0000;-0.0264;0.9929;0.993
24.484000;0.0000;-0.0274;0.9929;0.993
24.496000;0.0000;-0.0283;0.9929;0.993
24.504000;0.0000;-0.0274;0.9909;0.991
24.514000;0.0000;-0.0264;0.9909;0.991
24.524000;0.0000;-0.0264;0.9919;0.992
24.539000;0.0000;-0.0264;0.9919;0.992
24.556000;0.0000;-0.0264;0.9909;0.991
24.559000;0.0000;-0.0264;0.9919;0.992
24.565000;0.0000;-0.0274;0.9919;0.992
24.574000;0.0000;-0.0274;0.9919;0.992
24.584000;0.0000;-0.0264;0.9919;0.992
24.598000;0.0000;-0.0264;0.9919;0.992
24.604000;0.0000;-0.0264;0.9919;0.992
24.614000;0.0000;-0.0264;0.9919;0.992
24.624000;0.0000;-0.0274;0.9919;0.992
24.641000;0.0000;-0.0264;0.9929;0.993
24.645000;0.0000;-0.0274;0.9919;0.992
24.659000;0.0000;-0.0274;0.9919;0.992
24.664000;0.0000;-0.0274;0.9938;0.994
24.674000;0.0000;-0.0264;0.9929;0.993
24.684000;0.0000;-0.0254;0.9929;0.993
24.696000;0.0000;-0.0264;0.9929;0.993
24.704000;0.0000;-0.0283;0.9919;0.992
24.714000;0.0000;-0.0264;0.9919;0.992
24.724000;0.0000;-0.0274;0.9929;0.993
24.740000;0.0000;-0.0274;0.9919;0.992
24.757000;0.0000;-0.0274;0.9919;0.992
24.761000;0.0000;-0.0264;0.9919;0.992
24.764000;0.0000;-0.0264;0.9919;0.992
24.774000;0.0000;-0.0264;0.9919;0.992
24.784000;0.0000;-0.0254;0.9919;0.992
24.797000;0.0000;-0.0264;0.9909;0.991
24.804000;0.0000;-0.0264;0.9909;0.991
24.814000;0.0000;-0.0264;0.9929;0.993
24.824000;0.0000;-0.0274;0.9919;0.992
24.841000;0.0000;-0.0274;0.9919;0.992
24.845000;0.0000;-0.0264;0.9909;0.991
24.854000;0.0000;-0.0264;0.9919;0.992
24.864000;0.0000;-0.0264;0.9919;0.992
24.874000;0.0000;-0.0283;0.9919;0.992
24.884000;0.0000;-0.0274;0.9919;0.992
24.896000;0.0000;-0.0264;0.9919;0.992
24.904000;0.0000;-0.0274;0.9919;0.992
24.914000;0.0000;-0.0264;0.9919;0.992
24.924000;0.0000;-0.0264;0.9929;0.993
24.940000;0.0000;-0.0274;0.9929;0.993
24.944000;0.0000;-0.0264;0.9909;0.991
24.954000;0.0000;-0.0264;0.9919;0.992
24.964000;0.0000;-0.0264;0.9919;0.992
24.974000;0.0000;-0.0274;0.9929;0.993
24.984000;0.0000;-0.0264;0.9909;0.991
24.996000;0.0000;-0.0264;0.9929;0.993
25.004000;0.0000;-0.0274;0.9919;0.992
25.014000;0.0000;-0.0264;0.9919;0.992
25.024000;0.0000;-0.0264;0.9919;0.992
25.040000;0.0000;-0.0274;0.9919;0.992
25.044000;0.0000;-0.0274;0.9919;0.992
25.054000;0.0000;-0.0264;0.9909;0.991
25.064000;0.0000;-0.0283;0.9909;0.991
25.074000;0.0000;-0.0254;0.9919;0.992
25.084000;0.0000;-0.0274;0.9919;0.992
25.096000;0.0000;-0.0293;0.9929;0.993
25.104000;0.0000;-0.0264;0.9919;0.992
25.114000;0.0000;-0.0283;0.9929;0.993
25.124000;0.0000;-0.0274;0.9919;0.992
25.140000;0.0000;-0.0274;0.9919;0.992
25.144000;0.0000;-0.0254;0.9919;0.992
25.154000;0.0000;-0.0274;0.9929;0.993
25.164000;0.0000;-0.0274;0.9919;0.992
25.174000;0.0000;-0.0264;0.9909;0.991
25.184000;0.0000;-0.0264;0.9909;0.991
25.196000;0.0000;-0.0264;0.9909;0.991
25.204000;0.0000;-0.0274;0.9909;0.991
25.214000;0.0000;-0.0264;0.9909;0.991
25.224000;0.0000;-0.0274;0.9929;0.993
25.240000;0.0000;-0.0274;0.9919;0.992
25.244000;0.0000;-0.0264;0.9919;0.992
25.257000;0.0000;-0.0264;0.9919;0.992
25.268000;0.0000;-0.0264;0.9919;0.992
25.274000;0.0000;-0.0274;0.9929;0.993
25.284000;0.0000;-0.0264;0.9919;0.992
25.298000;0.0010;-0.0274;0.9919;0.992
25.304000;0.0000;-0.0274;0.9909;0.991
25.314000;0.0000;-0.0264;0.9929;0.993
25.324000;0.0000;-0.0283;0.9929;0.993
25.341000;0.0000;-0.0274;0.9919;0.992
25.344000;0.0000;-0.0283;0.9919;0.992
25.354000;0.0000;-0.0274;0.9919;0.992
25.364000;0.0000;-0.0274;0.9919;0.992
25.374000;0.0000;-0.0264;0.9919;0.992
25.384000;0.0000;-0.0274;0.9929;0.993
25.396000;0.0000;-0.0274;0.9919;0.992
25.404000;0.0000;-0.0264;0.9919;0.992
25.414000;0.0000;-0.0264;0.9919;0.992
25.424000;0.0000;-0.0274;0.9909;0.991
25.440000;0.0000;-0.0264;0.9919;0.992
25.460000;0.0000;-0.0274;0.9919;0.992
25.464000;0.0000;-0.0274;0.9919;0.992
25.465000;0.0000;-0.0264;0.9919;0.992
25.474000;0.0000;-0.0264;0.9909;0.991
25.484000;0.0000;-0.0274;0.9919;0.992
25.496000;0.0000;-0.0264;0.9919;0.992
25.504000;0.0000;-0.0264;0.9919;0.992
25.514000;0.0000;-0.0274;0.9929;0.993
25.524000;0.0000;-0.0274;0.9929;0.993
25.535000;0.0000;-0.0274;0.9919;0.992
25.546000;0.0000;-0.0264;0.9919;0.992
25.554000;0.0000;-0.0264;0.9919;0.992
25.564000;0.0000;-0.0264;0.9919;0.992
25.574000;0.0000;-0.0264;0.9919;0.992
25.584000;0.0000;-0.0274;0.9919;0.992
25.597000;0.0000;-0.0274;0.9919;0.992
25.604000;0.0000;-0.0274;0.9919;0.992
25.614000;0.0000;-0.0264;0.9929;0.993
25.624000;0.0000;-0.0274;0.9909;0.991
25.641000;0.0000;-0.0264;0.9909;0.991
25.646000;0.0000;-0.0264;0.9919;0.992
25.654000;0.0000;-0.0264;0.9919;0.992
25.664000;0.0000;-0.0264;0.9929;0.993
25.674000;0.0000;-0.0274;0.9938;0.994
25.684000;0.0000;-0.0264;0.9919;0.992
25.696000;0.0000;-0.0264;0.9919;0.992
25.704000;0.0000;-0.0264;0.9929;0.993
25.714000;0.0000;-0.0274;0.9919;0.992
25.726000;0.0000;-0.0264;0.9919;0.992
25.744000;0.0000;-0.0264;0.9919;0.992
25.749000;0.0000;-0.0274;0.9919;0.992
25.755000;0.0000;-0.0254;0.9919;0.992
25.764000;0.0000;-0.0254;0.9919;0.992
25.774000;0.0000;-0.0254;0.9919;0.992
25.783000;0.0000;-0.0264;0.9919;0.992
25.796000;0.0000;-0.0264;0.9938;0.994
25.803000;0.0000;-0.0283;0.9909;0.991
25.813000;0.0000;-0.0264;0.9919;0.992
25.823000;0.0000;-0.0274;0.9919;0.992
25.834000;0.0000;-0.0264;0.9919;0.992
25.845000;0.0000;-0.0274;0.9929;0.993
25.853000;0.0000;-0.0274;0.9919;0.992
25.863000;0.0000;-0.0264;0.9919;0.992
25.873000;0.0000;-0.0264;0.9909;0.991
25.883000;0.0000;-0.0264;0.9909;0.991
25.895000;0.0000;-0.0264;0.9919;0.992
25.903000;0.0000;-0.0274;0.9919;0.992
25.913000;0.0000;-0.0274;0.9919;0.992
25.923000;0.0000;-0.0274;0.9919;0.992
25.934000;0.0000;-0.0264;0.9909;0.991
25.945000;0.0000;-0.0264;0.9919;0.992
25.953000;0.0000;-0.0264;0.9929;0.993
25.964000;0.0000;-0.0264;0.9929;0.993
25.973000;0.0000;-0.0264;0.9919;0.992
25.984000;0.0000;-0.0264;0.9909;0.991
25.995000;0.0000;-0.0274;0.9919;0.992
26.003000;0.0000;-0.0264;0.9919;0.992
26.013000;0.0000;-0.0264;0.9919;0.992
26.023000;0.0000;-0.0274;0.9919;0.992
26.034000;0.0000;-0.0274;0.9919;0.992
26.045000;0.0000;-0.0264;0.9929;0.993
26.054000;0.0000;-0.0264;0.9929;0.993
26.064000;0.0000;-0.0264;0.9919;0.992
26.074000;0.0000;-0.0274;0.9929;0.993
26.084000;0.0000;-0.0274;0.9919;0.992
26.096000;0.0000;-0.0274;0.9919;0.992
26.104000;0.0000;-0.0264;0.9909;0.991
26.115000;0.0000;-0.0274;0.9909;0.991
26.124000;0.0000;-0.0274;0.9919;0.992
26.141000;0.0000;-0.0274;0.9919;0.992
26.145000;0.0000;-0.0264;0.9919;0.992
26.159000;0.0000;-0.0274;0.9919;0.992
26.164000;0.0000;-0.0264;0.9919;0.992
26.174000;0.0000;-0.0274;0.9919;0.992
26.184000;0.0000;-0.0274;0.9919;0.992
26.196000;0.0000;-0.0264;0.9919;0.992
26.204000;0.0000;-0.0264;0.9919;0.992
26.215000;0.0000;-0.0264;0.9919;0.992
26.224000;0.0000;-0.0264;0.9919;0.992
26.240000;0.0000;-0.0264;0.9919;0.992
26.245000;0.0000;-0.0274;0.9919;0.992
26.254000;0.0000;-0.0274;0.9929;0.993
26.264000;0.0000;-0.0274;0.9929;0.993
26.274000;0.0000;-0.0274;0.9909;0.991
26.284000;0.0000;-0.0264;0.9929;0.993
26.296000;0.0000;-0.0264;0.9919;0.992
26.304000;0.0000;-0.0283;0.9929;0.993
26.314000;0.0000;-0.0274;0.9929;0.993
26.324000;0.0000;-0.0274;0.9919;0.992
26.340000;0.0000;-0.0264;0.9919;0.992
26.344000;0.0000;-0.0264;0.9919;0.992
26.357000;0.0000;-0.0264;0.9919;0.992
26.367000;0.0000;-0.0264;0.9919;0.992
26.374000;0.0000;-0.0264;0.9919;0.992
26.384000;0.0000;-0.0264;0.9919;0.992
26.397000;0.0000;-0.0264;0.9919;0.992
26.404000;0.0000;-0.0264;0.9909;0.991
26.415000;0.0000;-0.0264;0.9919;0.992
26.424000;0.0000;-0.0264;0.9929;0.993
26.440000;0.0000;-0.0264;0.9929;0.993
26.446000;0.0000;-0.0283;0.9919;0.992
26.454000;0.0000;-0.0274;0.9909;0.991
26.465000;0.0000;-0.0264;0.9909;0.991
26.474000;0.0000;-0.0264;0.9909;0.991
26.484000;0.0000;-0.0283;0.9909;0.991
26.495000;0.0000;-0.0283;0.9929;0.993
26.504000;0.0000;-0.0264;0.9919;0.992
26.514000;0.0000;-0.0264;0.9909;0.991
26.524000;0.0000;-0.0254;0.9919;0.992
26.535000;0.0000;-0.0264;0.9909;0.991
26.545000;0.0000;-0.0264;0.9909;0.991
26.554000;0.0000;-0.0274;0.9929;0.993
26.564000;0.0000;-0.0274;0.9919;0.992
26.574000;0.0000;-0.0264;0.9919;0.992
26.584000;0.0000;-0.0264;0.9929;0.993
26.596000;0.0000;-0.0264;0.9919;0.992
26.604000;0.0000;-0.0264;0.9919;0.992
26.614000;0.0000;-0.0264;0.9919;0.992
26.624000;0.0000;-0.0264;0.9919;0.992
26.640000;0.0000;-0.0264;0.9919;0.992
26.644000;0.0000;-0.0264;0.9919;0.992
26.657000;0.0000;-0.0283;0.9929;0.993
26.665000;0.0000;-0.0264;0.9919;0.992
26.674000;0.0000;-0.0254;0.9919;0.992
26.684000;0.0000;-0.0264;0.9919;0.992
26.698000;0.0000;-0.0274;0.9919;0.992
26.704000;0.0000;-0.0274;0.9929;0.993
26.718000;0.0000;-0.0264;0.9929;0.993
26.724000;0.0000;-0.0264;0.9938;0.994
26.742000;0.0000;-0.0254;0.9929;0.993
26.746000;0.0000;-0.0264;0.9929;0.993
26.754000;0.0000;-0.0274;0.9919;0.992
26.764000;0.0000;-0.0274;0.9929;0.993
26.774000;0.0000;-0.0254;0.9919;0.992
26.784000;0.0000;-0.0274;0.9929;0.993
26.797000;0.0000;-0.0274;0.9919;0.992
26.804000;0.0000;-0.0274;0.9919;0.992
26.814000;0.0000;-0.0274;0.9919;0.992
26.824000;0.0000;-0.0264;0.9919;0.992
26.840000;0.0000;-0.0264;0.9919;0.992
26.844000;0.0000;-0.0274;0.9938;0.994
26.854000;0.0000;-0.0274;0.9929;0.993
26.864000;0.0000;-0.0274;0.9919;0.992
26.874000;0.0000;-0.0264;0.9919;0.992
26.884000;0.0000;-0.0264;0.9919;0.992
26.895000;0.0000;-0.0264;0.9919;0.992
26.903000;0.0000;-0.0264;0.9919;0.992
26.914000;0.0000;-0.0274;0.9919;0.992
26.924000;0.0000;-0.0274;0.9929;0.993
26.935000;0.0000;-0.0274;0.9919;0.992
26.945000;0.0000;-0.0264;0.9919;0.992
26.954000;0.0000;-0.0274;0.9919;0.992
26.964000;0.0000;-0.0264;0.9919;0.992
26.974000;0.0000;-0.0274;0.9929;0.993
26.984000;0.0000;-0.0264;0.9929;0.993
26.997000;0.0000;-0.0274;0.9919;0.992
27.004000;0.0000;-0.0264;0.9909;0.991
27.014000;0.0000;-0.0264;0.9929;0.993
27.024000;0.0000;-0.0274;0.9938;0.994
27.040000;0.0000;-0.0264;0.9919;0.992
27.045000;0.0000;-0.0274;0.9919;0.992
27.057000;0.0000;-0.0254;0.9919;0.992
27.066000;0.0010;-0.0264;0.9929;0.993
27.074000;0.0000;-0.0264;0.9929;0.993
27.084000;0.0000;-0.0264;0.9929;0.993
27.098000;0.0000;-0.0264;0.9919;0.992
27.104000;0.0000;-0.0264;0.9929;0.993
27.114000;0.0000;-0.0274;0.9919;0.992
27.124000;0.0000;-0.0264;0.9929;0.993
27.142000;0.0000;-0.0264;0.9919;0.992
27.146000;0.0000;-0.0274;0.9929;0.993
27.159000;0.0000;-0.0274;0.9919;0.992
27.164000;0.0000;-0.0264;0.9929;0.993
27.174000;0.0000;-0.0274;0.9929;0.993
27.184000;0.0000;-0.0274;0.9929;0.993
27.197000;0.0000;-0.0274;0.9929;0.993
27.204000;0.0000;-0.0244;0.9919;0.992
27.214000;0.0000;-0.0264;0.9919;0.992
27.224000;0.0000;-0.0274;0.9919;0.992
27.240000;0.0000;-0.0274;0.9919;0.992
27.244000;0.0000;-0.0283;0.9919;0.992
27.254000;0.0000;-0.0274;0.9919;0.992
27.264000;0.0000;-0.0264;0.9919;0.992
27.274000;0.0000;-0.0254;0.9929;0.993
27.284000;0.0000;-0.0264;0.9929;0.993
27.297000;0.0000;-0.0274;0.9929;0.993
27.304000;0.0000;-0.0264;0.9919;0.992
27.314000;0.0010;-0.0274;0.9909;0.991
27.324000;0.0000;-0.0254;0.9919;0.992
27.340000;0.0000;-0.0264;0.9929;0.993
27.344000;0.0000;-0.0264;0.9919;0.992
27.356000;0.0000;-0.0264;0.9909;0.991
27.366000;0.0000;-0.0264;0.9919;0.992
27.374000;0.0000;-0.0264;0.9929;0.993
27.384000;0.0000;-0.0283;0.9919;0.992
27.398000;0.0000;-0.0264;0.9909;0.991
27.404000;0.0000;-0.0264;0.9919;0.992
27.415000;0.0000;-0.0274;0.9919;0.992
27.424000;0.0000;-0.0274;0.9919;0.992
27.441000;0.0000;-0.0264;0.9919;0.992
27.466000;0.0000;-0.0264;0.9919;0.992
27.470000;0.0000;-0.0264;0.9919;0.992
27.471000;0.0000;-0.0274;0.9919;0.992
27.474000;0.0000;-0.0264;0.9919;0.992
27.484000;0.0000;-0.0283;0.9919;0.992
27.497000;0.0000;-0.0264;0.9919;0.992
27.504000;0.0000;-0.0254;0.9919;0.992
27.514000;0.0000;-0.0274;0.9929;0.993
27.524000;0.0000;-0.0274;0.9919;0.992
27.541000;0.0000;-0.0274;0.9919;0.992
27.545000;0.0000;-0.0264;0.9919;0.992
27.554000;0.0000;-0.0264;0.9919;0.992
27.564000;0.0000;-0.0264;0.9919;0.992
27.574000;0.0000;-0.0274;0.9929;0.993
27.584000;0.0000;-0.0264;0.9929;0.993
27.594000;0.0000;-0.0283;0.9909;0.991
27.604000;0.0000;-0.0274;0.9919;0.992
27.624000;0.0000;-0.0274;0.9909;0.991
27.627000;0.0000;-0.0274;0.9919;0.992
27.640000;0.0000;-0.0264;0.9919;0.992
27.644000;0.0000;-0.0264;0.9919;0.992
27.654000;0.0000;-0.0274;0.9919;0.992
27.665000;0.0000;-0.0274;0.9919;0.992
27.674000;0.0000;-0.0274;0.9919;0.992
27.684000;0.0000;-0.0274;0.9919;0.992
27.699000;0.0000;-0.0274;0.9929;0.993
27.704000;0.0000;-0.0274;0.9919;0.992
27.717000;0.0000;-0.0283;0.9919;0.992
27.724000;0.0000;-0.0283;0.9909;0.991
27.742000;0.0000;-0.0264;0.9909;0.991
27.746000;0.0000;-0.0254;0.9919;0.992
27.754000;0.0000;-0.0283;0.9929;0.993
27.764000;0.0000;-0.0274;0.9919;0.992
27.774000;0.0000;-0.0264;0.9919;0.992
27.784000;0.0000;-0.0254;0.9919;0.992
27.797000;0.0000;-0.0264;0.9929;0.993
27.804000;0.0000;-0.0274;0.9919;0.992
27.814000;0.0000;-0.0274;0.9919;0.992
27.824000;0.0000;-0.0274;0.9929;0.993
27.834000;0.0000;-0.0264;0.9929;0.993
27.853000;0.0000;-0.0274;0.9919;0.992
27.855000;0.0000;-0.0264;0.9919;0.992
27.863000;0.0000;-0.0264;0.9919;0.992
27.873000;0.0000;-0.0264;0.9919;0.992
27.883000;0.0000;-0.0264;0.9919;0.992
27.895000;0.0000;-0.0264;0.9919;0.992
27.903000;0.0000;-0.0264;0.9919;0.992
